# DES-SN5YR photometry subset (public data release: DES Collaboration 2024;
# Sanchez et al. 2024; https://github.com/des-science/DES-SN5YR ,
# doi:10.5281/zenodo.12720777). Cosmology-sample SNe Ia (IDSURVEY 10),
# zHEL 0.05-0.65 stratified (all z<0.2 + 25/bin, seed 42); SNANA SMP
# FLUXCAL -> AB mag (27.5 - 2.5 log10 FLUXCAL), SNR >= 3.
# x1/c/mB/mu columns = the release SALT3 fits (DES-Dovekie_Metadata.csv),
# carried for cross-checks only.
snid,mjd,band,mag,emag
1296657,56915.2940,r,20.4881,0.0196
1296657,56915.2960,i,20.5558,0.0213
1296657,56915.2990,z,21.0347,0.0340
1296657,56923.3020,g,20.0228,0.0115
1296657,56923.3040,r,20.0532,0.0128
1296657,56923.3060,i,20.3535,0.0219
1296657,56923.3090,z,20.8492,0.0361
1296657,56924.1800,g,20.0384,0.0079
1296657,56924.1820,r,20.0417,0.0091
1296657,56924.1840,i,20.3528,0.0134
1296657,56924.1870,z,20.8545,0.0220
1296657,56931.1610,g,20.3241,0.0184
1296657,56931.1630,r,20.1742,0.0146
1296657,56931.1650,i,20.4325,0.0209
1296657,56931.1680,z,21.1027,0.0401
1296657,56936.3610,g,20.7009,0.0337
1296657,56936.3630,r,20.4225,0.0204
1296657,56936.3650,i,20.8480,0.0328
1296657,56936.3680,z,21.4945,0.0551
1296657,56943.2450,g,21.2787,0.0611
1296657,56943.2470,r,20.7347,0.0188
1296657,56943.2490,i,21.1151,0.0271
1296657,56943.2510,z,21.6537,0.0425
1296657,56949.1120,g,21.8342,0.0834
1296657,56949.1150,r,20.9487,0.0561
1296657,56949.1170,i,20.9654,0.1864
1296657,56949.1200,z,21.3885,0.0971
1296657,56956.2030,g,22.4743,0.0773
1296657,56956.2060,r,21.1131,0.0218
1296657,56956.2080,i,21.0362,0.0305
1296657,56956.2110,z,21.1971,0.0373
1296657,56960.2260,g,22.4947,0.0921
1296657,56960.2280,r,21.3789,0.0413
1296657,56960.2310,i,21.2617,0.0419
1296657,56960.2330,z,21.2481,0.0568
1296657,56973.0730,g,22.9431,0.0911
1296657,56973.0750,r,21.9550,0.0409
1296657,56973.0770,i,21.9977,0.0607
1296657,56973.0780,z,22.0526,0.1107
1296657,56980.0660,g,23.0529,0.1008
1296657,56980.0680,r,22.0655,0.0438
1296657,56980.0700,i,22.2806,0.1001
1296657,56980.0720,z,22.4275,0.1189
1296657,56987.0710,g,23.2142,0.1453
1296657,56987.0730,r,22.2039,0.0531
1296657,56987.0750,i,22.4577,0.0941
1296657,56987.0780,z,22.5717,0.1253
1296657,56990.0800,z,22.6329,0.3170
1296657,56992.0610,g,22.7451,0.3085
1296657,56992.0640,r,22.3991,0.1181
1296657,56992.0660,i,22.7619,0.1812
1296657,56992.0680,z,22.9012,0.2017
1296657,57001.2280,r,22.4934,0.1676
1296657,57001.2300,i,23.0552,0.2617
1296657,57001.2320,z,23.2094,0.3479
1296657,57005.0720,g,23.4919,0.2281
1296657,57005.0740,r,22.6870,0.1095
1296657,57005.0760,i,22.8380,0.2183
1296657,57005.0790,z,23.0277,0.3006
1296657,57012.0540,g,23.2692,0.3171
1296657,57012.0560,r,23.1448,0.2584
1296657,57014.0560,g,23.4571,0.1902
1296657,57014.0580,r,22.8898,0.1079
1296657,57014.0600,i,23.7192,0.3185
1296657,57019.0870,r,23.1427,0.2403
1296657,57019.0890,i,23.5991,0.3581
1296657,57033.0400,g,23.4313,0.3242
1296657,57033.0420,r,23.3428,0.2043
1296657,57040.0490,r,23.5642,0.2233
1296657,57045.0480,r,23.6812,0.3186
1296793,56915.2940,r,23.5352,0.2347
1296793,56915.2960,i,22.9975,0.1389
1296793,56915.2990,z,23.0353,0.1651
1296793,56923.3040,r,23.3199,0.1956
1296793,56923.3060,i,23.3469,0.2370
1296793,56924.1820,r,23.7217,0.2048
1296793,56924.1840,i,23.2656,0.1362
1296793,56924.1870,z,23.2112,0.1566
1296793,56931.1650,i,23.5080,0.2505
1296793,56931.1680,z,23.3375,0.2533
1296793,56936.3610,g,23.7925,0.3611
1296793,56936.3630,r,23.5032,0.3053
1296793,56936.3680,z,23.4651,0.2688
1296793,56943.2510,z,23.7871,0.2425
1296793,56956.2110,z,23.9347,0.3576
1296793,57012.0540,g,23.8098,0.3111
1296793,57012.0560,r,23.7223,0.3576
1298893,56923.3020,g,22.5851,0.0752
1298893,56923.3040,r,22.6367,0.1223
1298893,56923.3060,i,22.8526,0.1864
1298893,56924.1800,g,22.3792,0.0388
1298893,56924.1820,r,22.4346,0.0689
1298893,56924.1840,i,22.4440,0.0759
1298893,56924.1850,z,22.7440,0.2142
1298893,56931.1610,g,21.0904,0.0240
1298893,56931.1630,r,21.2000,0.0339
1298893,56931.1650,i,21.2084,0.0367
1298893,56931.1660,z,21.5321,0.1047
1298893,56943.2470,r,21.1019,0.0243
1298893,56943.2490,i,21.3022,0.0277
1298893,56943.2510,z,21.9817,0.0674
1298893,56949.1120,g,22.4016,0.0921
1298893,56949.1150,r,21.6331,0.0970
1298893,56949.1170,i,21.3158,0.2232
1298893,56956.2030,g,23.2116,0.0988
1298893,56956.2060,r,21.9172,0.0419
1298893,56956.2080,i,21.9327,0.0647
1298893,56956.2110,z,21.9798,0.0904
1298893,56973.0730,g,24.4746,0.2405
1298893,56980.0660,g,24.7560,0.2833
1298893,56980.0680,r,23.2092,0.1098
1298893,56987.0730,r,23.6917,0.1765
1298893,56992.0640,r,23.3576,0.2575
1298893,56992.0680,z,23.1380,0.2867
1298893,57005.0740,r,23.5387,0.2103
1298893,57012.0540,g,23.0704,0.1623
1298893,57012.0560,r,23.3804,0.3076
1299775,56927.2210,g,21.5982,0.0224
1299775,56927.2240,r,21.6167,0.0317
1299775,56927.2260,i,21.4655,0.0473
1299775,56927.2290,z,22.0677,0.1033
1299775,56943.1780,g,20.5434,0.0209
1299775,56943.1800,r,20.2425,0.0141
1299775,56943.1820,i,20.4537,0.0208
1299775,56943.1850,z,21.0736,0.0366
1299775,56949.3370,g,20.9532,0.0103
1299775,56949.3390,r,20.4380,0.0106
1299775,56949.3410,i,20.6930,0.0214
1299775,56949.3440,z,21.3195,0.0354
1299775,56956.3510,g,21.6910,0.0286
1299775,56956.3540,r,20.8723,0.0216
1299775,56956.3560,i,21.1586,0.0484
1299775,56956.3590,z,21.4937,0.0772
1299775,56961.3570,g,22.2105,0.0512
1299775,56961.3590,r,21.0496,0.0279
1299775,56961.3610,i,21.0734,0.0470
1299775,56961.3640,z,21.4992,0.1085
1299775,56963.2420,g,22.1779,0.1566
1299775,56963.2440,r,20.9702,0.0553
1299775,56963.2460,i,21.0658,0.0837
1299775,56963.2490,z,21.2492,0.0653
1299775,56973.1680,g,23.1522,0.1197
1299775,56973.1710,r,21.5109,0.0309
1299775,56973.1730,i,21.2841,0.0339
1299775,56973.1750,z,21.3076,0.0396
1299775,56980.3030,g,23.4269,0.0839
1299775,56980.3060,r,21.9701,0.0401
1299775,56980.3080,i,21.8092,0.0581
1299775,56980.3100,z,21.8005,0.0687
1299775,56987.3030,g,23.4284,0.1305
1299775,56987.3060,r,22.1444,0.0659
1299775,56987.3080,i,22.2372,0.1354
1299775,56987.3100,z,22.0667,0.1250
1299775,56992.1250,r,22.3222,0.1129
1299775,56992.1270,i,22.1861,0.1307
1299775,56992.1290,z,22.4221,0.1731
1299775,57001.2900,r,22.2084,0.1901
1299775,57001.2920,i,22.4451,0.3369
1299775,57004.0370,g,23.6520,0.2384
1299775,57004.0400,r,22.3243,0.1737
1299775,57004.0420,i,22.4897,0.2844
1299775,57004.0450,z,22.4616,0.2478
1299775,57011.0850,g,23.7282,0.1058
1299775,57011.0870,r,22.6252,0.0564
1299775,57011.0890,i,22.7287,0.1229
1299775,57011.0920,z,22.8782,0.1628
1299775,57017.2380,g,23.8448,0.2082
1299775,57017.2420,i,22.9703,0.2509
1299775,57017.2450,z,22.9112,0.2900
1299775,57025.0740,r,22.8245,0.2398
1299775,57032.1470,r,23.1957,0.1898
1299775,57032.1490,i,23.2186,0.2650
1299775,57032.1520,z,23.4408,0.3504
1299775,57039.1120,g,23.9564,0.1626
1299775,57039.1150,r,23.2254,0.1242
1299775,57044.1690,g,23.9848,0.2282
1299775,57044.1710,r,23.3020,0.1731
1299775,57051.1470,r,23.2517,0.2704
1299775,57061.0620,i,22.2149,0.2447
1299775,57066.0450,r,23.4749,0.3530
1299775,57067.0990,r,23.7378,0.2469
1302915,56943.2020,g,23.0837,0.2239
1302915,56943.2040,r,22.4709,0.1162
1302915,56943.2060,i,22.6143,0.0999
1302915,56943.2090,z,22.7135,0.1003
1302915,56952.1180,g,22.6452,0.0481
1302915,56952.1200,r,22.0648,0.0380
1302915,56952.1220,i,22.1862,0.0572
1302915,56952.1250,z,22.3218,0.0941
1302915,56957.1060,r,22.0674,0.0803
1302915,56957.1080,i,22.1762,0.0911
1302915,56957.1110,z,22.4973,0.1565
1302915,56959.1000,g,23.0521,0.0930
1302915,56959.1020,r,22.1265,0.0440
1302915,56959.1050,i,22.1540,0.0567
1302915,56959.1070,z,22.2486,0.0707
1302915,56964.2180,r,22.5483,0.1029
1302915,56964.2200,i,22.2461,0.0819
1302915,56964.2230,z,22.4385,0.1074
1302915,56973.1830,g,24.1896,0.3251
1302915,56973.1850,r,22.9638,0.0909
1302915,56973.1880,i,22.7346,0.0690
1302915,56973.1900,z,22.9649,0.1019
1302915,56980.1810,r,23.4950,0.1065
1302915,56980.1830,i,22.9340,0.0848
1302915,56980.1850,z,22.7719,0.1009
1302915,56987.1820,r,24.4421,0.2805
1302915,56987.1870,z,22.9826,0.1347
1302915,56990.1880,z,23.2652,0.3403
1302915,57003.0450,r,24.5117,0.3066
1302915,57003.0470,i,23.7734,0.1883
1302915,57011.0750,i,23.9971,0.2034
1302915,57011.0780,z,23.6420,0.2092
1302915,57018.0470,i,23.8525,0.3541
1303279,56949.3230,g,21.9877,0.0310
1303279,56949.3280,i,22.3686,0.0886
1303279,56949.3300,z,22.6901,0.1286
1303279,56956.3380,g,20.0863,0.0127
1303279,56956.3420,i,20.6122,0.0332
1303279,56956.3450,z,20.9251,0.0422
1303279,56960.2710,g,19.8010,0.0079
1303279,56960.2760,i,20.3670,0.0279
1303279,56960.2780,z,20.6848,0.0423
1303279,56966.3530,g,19.7811,0.0328
1303279,56966.3570,i,20.2343,0.0455
1303279,56966.3600,z,20.7717,0.0630
1303279,56973.3150,g,19.9814,0.0157
1303279,56973.3190,i,20.2486,0.0184
1303279,56973.3220,z,20.9155,0.0359
1303279,56980.3210,i,20.7728,0.0254
1303279,56980.3230,z,21.4006,0.0484
1303279,56988.0290,g,21.3155,0.0352
1303279,56988.0340,i,20.8595,0.0328
1303279,56988.0370,z,21.3662,0.0635
1303279,56991.1560,i,20.8312,0.0645
1303279,56991.1580,z,21.2843,0.1063
1303279,56992.1360,g,21.7300,0.0869
1303279,56992.1410,i,20.8507,0.0328
1303279,56992.1440,z,21.2016,0.0428
1303279,57001.3060,i,21.0366,0.1020
1303279,57001.3090,z,21.2439,0.1164
1303279,57008.1110,g,22.6654,0.0617
1303279,57008.1150,i,21.5228,0.0471
1303279,57008.1180,z,21.5167,0.0508
1303279,57012.0820,g,22.9055,0.0778
1303279,57012.0860,i,21.6737,0.0515
1303279,57012.0890,z,21.8649,0.0695
1303279,57018.0710,g,22.6647,0.1551
1303279,57018.0750,i,22.1363,0.1608
1303279,57018.0780,z,22.4780,0.2177
1303279,57019.0700,g,22.9744,0.1976
1303279,57019.0750,i,21.9415,0.0895
1303279,57019.0770,z,22.5287,0.1695
1303279,57026.1660,g,22.1440,0.2864
1303279,57026.1710,i,22.3120,0.1962
1303279,57026.1740,z,23.0503,0.3156
1303279,57033.1610,g,23.1490,0.2107
1303279,57033.1660,i,22.5694,0.1762
1303279,57033.1680,z,22.6549,0.2206
1303279,57040.1750,g,23.0298,0.0826
1303279,57040.1790,i,22.7152,0.1432
1303279,57040.1820,z,22.8025,0.1847
1303279,57047.0860,g,23.1749,0.1197
1303279,57047.0910,i,22.6670,0.1485
1303279,57047.0940,z,23.2231,0.2929
1303279,57066.0300,g,23.1707,0.2532
1303496,56949.3390,r,23.2212,0.1084
1303496,56949.3410,i,23.1612,0.1378
1303496,56949.3420,z,23.3697,0.2666
1303496,56956.3510,g,21.2366,0.0166
1303496,56956.3540,r,21.2304,0.0251
1303496,56956.3560,i,21.2462,0.0363
1303496,56956.3580,z,21.4526,0.0640
1303496,56961.3570,g,20.7768,0.0122
1303496,56961.3590,r,20.6872,0.0164
1303496,56961.3610,i,20.8417,0.0271
1303496,56961.3640,z,21.0535,0.0629
1303496,56963.2420,g,20.6449,0.0309
1303496,56963.2440,r,20.5977,0.0328
1303496,56963.2470,z,21.0298,0.0738
1303496,56973.1680,g,20.9874,0.0145
1303496,56973.1710,r,20.6573,0.0116
1303496,56973.1730,i,20.8903,0.0169
1303496,56973.1740,z,21.4868,0.0540
1303496,56980.3060,r,21.0182,0.0137
1303496,56980.3080,i,21.3024,0.0252
1303496,56980.3080,z,21.8395,0.0883
1303496,56987.3030,g,22.2987,0.0398
1303496,56987.3060,r,21.3664,0.0261
1303496,56987.3080,i,21.5559,0.0510
1303496,56987.3110,z,21.8352,0.0890
1303496,56992.1230,g,22.6496,0.1309
1303496,56992.1250,r,21.5645,0.0472
1303496,56992.1270,i,21.5727,0.0530
1303496,56992.1280,z,21.7835,0.1206
1303496,57001.2900,r,21.9641,0.1490
1303496,57001.2920,i,21.6780,0.1229
1303496,57001.2930,z,21.5741,0.2607
1303496,57004.0370,g,23.4935,0.1726
1303496,57011.0890,i,22.2715,0.0528
1303496,57017.2380,g,23.9921,0.2086
1303496,57017.2430,z,22.3448,0.2119
1303496,57025.0740,r,22.7615,0.1843
1303496,57025.0760,i,22.9937,0.2207
1303496,57025.0790,z,22.8031,0.2227
1303496,57032.1470,r,22.9194,0.1238
1303496,57032.1490,i,23.1675,0.1762
1303496,57032.1500,z,22.8699,0.2593
1303496,57039.1120,g,24.5087,0.2530
1303496,57039.1150,r,23.0799,0.0910
1303496,57039.1170,i,23.1735,0.1450
1303496,57039.1180,z,23.0526,0.3177
1303496,57044.1710,r,23.4139,0.1603
1303496,57044.1760,z,23.4118,0.3309
1303496,57051.1470,r,22.9773,0.1603
1303496,57051.1490,i,23.3712,0.2748
1303496,57061.0600,r,22.9052,0.2634
1303496,57066.0450,r,23.6351,0.3476
1303496,57067.0990,r,23.8455,0.2231
1306059,56943.2580,r,24.7965,0.2604
1306059,56943.2730,i,24.9010,0.2451
1306059,56949.1330,r,24.3652,0.2363
1306059,56949.1500,i,24.0518,0.1028
1306059,56960.2840,r,23.3950,0.0845
1306059,56961.2050,z,23.3914,0.1359
1306059,56966.1490,z,23.0282,0.1662
1306059,56973.0500,i,23.4520,0.0583
1306059,56973.0870,g,25.4250,0.2857
1306059,56973.0950,r,23.7120,0.0491
1306059,56973.1960,z,23.4814,0.0729
1306059,56980.0880,r,24.1289,0.0733
1306059,56980.1040,i,23.6290,0.0640
1306059,56980.1280,z,23.6471,0.0867
1306059,56987.0940,r,24.7237,0.1230
1306059,56987.1090,i,23.9552,0.0809
1306059,56987.1330,z,23.8465,0.1034
1306059,56990.0940,r,24.8845,0.3102
1306059,56990.1290,z,23.9713,0.1514
1306059,57001.0600,r,25.5208,0.2457
1306059,57001.0750,i,25.3644,0.3188
1306059,57001.0990,z,24.2945,0.1886
1306059,57005.1430,z,24.3614,0.2860
1306059,57019.0990,z,24.6094,0.2977
1306059,57039.0410,i,24.7846,0.2558
1306366,57276.3820,g,21.6648,0.0229
1306366,57276.3840,r,21.5354,0.0340
1306366,57276.3860,i,21.4079,0.0378
1306366,57276.3870,z,21.4180,0.0643
1306366,57283.2600,g,21.2993,0.0137
1306366,57283.2620,r,21.0934,0.0145
1306366,57283.2650,i,21.1803,0.0189
1306366,57283.2670,z,21.3325,0.0274
1306366,57299.2040,g,22.3322,0.0894
1306366,57299.2070,r,21.6744,0.0669
1306366,57303.1840,i,21.8122,0.0566
1306366,57303.1850,z,22.3419,0.2230
1306366,57304.2540,g,22.8424,0.1674
1306366,57304.2570,r,21.9244,0.0909
1306366,57304.2590,i,21.9310,0.0889
1306366,57304.2600,z,22.1789,0.2555
1306366,57305.2650,g,22.9815,0.1262
1306366,57305.2670,r,21.7955,0.0394
1306366,57305.2690,i,21.8722,0.0444
1306366,57305.2700,z,21.9906,0.0842
1306366,57318.1800,r,22.5477,0.1345
1306366,57318.1820,i,22.0531,0.0859
1306366,57318.1840,z,21.9138,0.0991
1306366,57345.2430,r,23.2564,0.1280
1306366,57345.2450,i,23.4987,0.2324
1306366,57345.2460,z,23.3095,0.3465
1306366,57365.1230,r,23.8891,0.1214
1306366,57365.1250,i,23.8806,0.1449
1306366,57372.1150,r,24.0579,0.1927
1306366,57372.1180,i,24.1289,0.2974
1306366,57385.0780,g,25.2230,0.3571
1306366,57385.0800,r,24.2435,0.1874
1306366,57385.0820,i,24.6809,0.3572
1306366,57394.0440,r,24.5173,0.3418
1306423,57276.3840,r,22.5419,0.0958
1306423,57276.3860,i,22.5698,0.1245
1306423,57276.3890,z,22.8394,0.1866
1306423,57283.2620,r,22.6778,0.0676
1306423,57283.2650,i,22.5914,0.0729
1306423,57283.2670,z,22.6015,0.0920
1306423,57287.3390,r,22.9508,0.1173
1306423,57287.3420,i,22.8548,0.1440
1306423,57305.2690,i,23.8055,0.2929
1306423,57305.2720,z,23.8379,0.3053
1306423,57327.1240,i,24.1903,0.3394
1306423,57331.1660,r,24.1205,0.2934
1306423,57331.1680,i,23.8175,0.2845
1306423,57331.1710,z,23.6687,0.3165
1306423,57345.2470,z,23.5283,0.3054
1306423,57365.1230,r,24.8020,0.3108
1306423,57365.1280,z,24.3395,0.3046
1306423,57385.0850,z,24.0375,0.2848
1306991,57273.0930,g,23.9535,0.3318
1306991,57273.0960,r,23.1234,0.1950
1306991,57277.0840,g,23.0632,0.1152
1306991,57277.0860,r,22.5151,0.0901
1306991,57277.0880,i,22.7723,0.1635
1306991,57283.0910,g,22.6969,0.2237
1306991,57283.0940,r,22.0084,0.1661
1306991,57283.0960,i,21.9882,0.1197
1306991,57283.0990,z,22.1236,0.2129
1306991,57287.0640,z,21.9997,0.1768
1306991,57288.0600,z,22.3888,0.3279
1306991,57290.0510,r,21.8436,0.1901
1306991,57290.0560,z,22.5701,0.3107
1306991,57297.0320,r,22.1451,0.1059
1306991,57297.0340,i,22.1954,0.1741
1306991,57301.0330,g,23.4340,0.3613
1306991,57301.0350,r,22.3988,0.2266
1306991,57301.0400,z,22.7807,0.2961
1306991,57305.0510,g,23.8037,0.2533
1306991,57305.0530,r,23.0717,0.2050
1306991,57305.0550,i,22.5229,0.1787
1306991,57311.0090,r,23.1639,0.1811
1306991,57311.0110,i,22.5549,0.1527
1306991,57315.1540,i,22.6945,0.1792
1306991,57316.0080,r,22.9906,0.2418
1306991,57316.0100,i,22.9254,0.2979
1306991,57325.0250,r,24.1260,0.3186
1306991,57325.0270,i,23.0632,0.1766
1306991,57329.0190,i,23.6077,0.3408
1306991,57334.1920,i,23.1812,0.1395
1306991,57334.1950,z,23.5386,0.2437
1306991,57339.0230,i,23.3265,0.3089
1306991,57344.0380,i,23.2861,0.1925
1310396,56973.0730,g,23.5493,0.0967
1310396,56973.0750,r,23.4027,0.1143
1310396,56973.0770,i,23.4841,0.1555
1310396,56973.0780,z,23.2972,0.2603
1310396,56980.0660,g,21.9043,0.0198
1310396,56980.0680,r,21.9313,0.0292
1310396,56980.0700,i,22.1599,0.0590
1310396,56980.0720,z,22.1608,0.0718
1310396,56987.0710,g,21.5938,0.0182
1310396,56987.0730,r,21.5853,0.0225
1310396,56987.0750,i,21.7002,0.0316
1310396,56987.0770,z,22.1001,0.0590
1310396,56990.0710,g,21.4451,0.1347
1310396,56990.0740,r,21.4795,0.1454
1310396,56990.0800,z,21.8596,0.1123
1310396,56992.0610,g,21.7188,0.0653
1310396,56992.0640,r,21.5400,0.0395
1310396,56992.0660,i,21.5997,0.0401
1310396,56992.0680,z,22.0653,0.0681
1310396,57001.2260,g,22.3823,0.1705
1310396,57001.2280,r,21.8990,0.0732
1310396,57001.2300,i,21.8424,0.0576
1310396,57001.2320,z,22.1893,0.1011
1310396,57005.0720,g,22.6078,0.0637
1310396,57005.0740,r,21.8957,0.0361
1310396,57005.0760,i,22.1796,0.0804
1310396,57005.0790,z,22.6448,0.1519
1310396,57012.0540,g,23.4728,0.2204
1310396,57012.0560,r,22.3490,0.0944
1310396,57012.0580,i,22.4750,0.1207
1310396,57012.0610,z,22.9123,0.2074
1310396,57014.0560,g,23.6487,0.1307
1310396,57014.0580,r,22.4978,0.0537
1310396,57014.0600,i,22.3946,0.0608
1310396,57014.0630,z,23.0327,0.1465
1310396,57019.0870,r,22.6851,0.1176
1310396,57019.0890,i,22.4676,0.0855
1310396,57019.0910,z,22.9580,0.1578
1310396,57026.0960,i,22.8181,0.1579
1310396,57026.0980,z,22.9554,0.1656
1310396,57033.0420,r,23.6916,0.2061
1310396,57033.0440,i,22.9574,0.1317
1310396,57033.0470,z,22.7374,0.1281
1310396,57040.0490,r,23.8276,0.2017
1310396,57040.0520,i,23.2588,0.1422
1310396,57045.0480,r,23.9520,0.3169
1310396,57052.0420,z,23.7583,0.3089
1311631,56980.0520,g,24.7283,0.2614
1311631,56980.0540,r,23.5401,0.1211
1311631,56980.0560,i,23.4855,0.1840
1311631,56987.0570,g,24.6795,0.3079
1311631,56987.0590,r,23.3648,0.1284
1311631,56987.0610,i,23.1372,0.1498
1311631,56987.0640,z,23.1248,0.2035
1311631,56990.0620,i,23.2321,0.3584
1311631,57001.0390,r,23.5110,0.1234
1311631,57001.0410,i,23.4118,0.1689
1311631,57001.0440,z,23.2199,0.1936
1311631,57005.0370,r,23.6453,0.1859
1311631,57005.0390,i,23.6762,0.2344
1312164,56656.0490,r,23.9955,0.1542
1312164,56656.0510,i,24.2795,0.2667
1312164,56656.0540,z,24.1048,0.3207
1312164,56667.0460,g,23.7974,0.3086
1312164,56667.0480,r,22.9720,0.1239
1312164,56667.0500,i,23.2516,0.1924
1312164,56667.0520,z,23.2629,0.2748
1312164,56675.0600,r,22.8973,0.1813
1312164,56675.0620,i,23.0588,0.2114
1312164,56675.0650,z,23.0622,0.2409
1312164,56682.0560,r,23.3597,0.1468
1312164,56682.0610,z,23.3676,0.2932
1312164,56687.0560,r,23.5474,0.2055
1312164,56687.0580,i,23.1827,0.1971
1312164,56695.0330,r,23.8602,0.3476
1312164,56695.0350,i,23.8792,0.3413
1312164,56695.0380,z,23.4814,0.3169
1312213,56973.1290,g,24.2691,0.2031
1312213,56973.1310,r,23.1987,0.0931
1312213,56973.1330,i,23.2756,0.1277
1312213,56973.1360,z,23.5467,0.2086
1312213,56980.1920,g,24.2835,0.1627
1312213,56980.1950,r,22.9672,0.0660
1312213,56980.1970,i,22.7226,0.0848
1312213,56980.2000,z,23.2148,0.1760
1312213,56987.1930,g,24.5020,0.2537
1312213,56987.1960,r,23.2792,0.1010
1312213,56987.1980,i,22.9284,0.1042
1312213,56990.1960,r,23.3617,0.1404
1312213,56990.1990,i,23.4438,0.2194
1312213,57001.1670,z,23.4393,0.2707
1312213,57012.0720,i,23.7578,0.2628
1312213,57012.0750,z,23.4935,0.2552
1315910,56987.0280,g,24.4836,0.2824
1315910,56987.0300,r,24.1597,0.2388
1315910,56987.0330,i,24.2191,0.3527
1315910,56992.0330,g,23.5707,0.3446
1315910,56992.0350,r,23.4364,0.2057
1315910,56992.0370,i,23.4455,0.2164
1315910,56992.0390,z,23.5108,0.2832
1315910,57002.0370,g,24.3094,0.2863
1315910,57002.0390,r,23.0784,0.0947
1315910,57002.0410,i,22.9579,0.1173
1315910,57002.0440,z,23.1496,0.1758
1315910,57011.0420,g,24.4839,0.2693
1315910,57011.0450,r,23.4400,0.1018
1315910,57011.0470,i,23.1952,0.1072
1315910,57011.0490,z,23.1216,0.1344
1315910,57016.1070,r,23.5990,0.1392
1315910,57016.1090,i,23.7037,0.2286
1315910,57030.0480,i,23.8448,0.2743
1315910,57030.0510,z,23.6820,0.3251
1316385,56980.2160,r,25.3402,0.3077
1316385,57001.1750,g,22.0514,0.0486
1316385,57001.1990,i,22.4758,0.0479
1316385,57001.2370,z,22.7086,0.1303
1316385,57001.3040,r,22.3599,0.2546
1316385,57001.3060,i,22.2673,0.1749
1316385,57005.2410,g,20.9327,0.0167
1316385,57005.2500,r,21.0531,0.0112
1316385,57008.0400,i,20.7228,0.0095
1316385,57008.0670,z,20.9543,0.0190
1316385,57008.1110,g,20.3399,0.0069
1316385,57008.1130,r,20.4924,0.0097
1316385,57008.1150,i,20.7167,0.0199
1316385,57008.1180,z,21.0204,0.0270
1316385,57012.0820,g,19.8637,0.0047
1316385,57012.0840,r,20.0402,0.0069
1316385,57012.0860,i,20.2767,0.0116
1316385,57012.0890,z,20.5439,0.0169
1316385,57012.1900,g,19.8741,0.0067
1316385,57012.2020,r,20.0244,0.0074
1316385,57012.2190,i,20.2691,0.0084
1316385,57012.2420,z,20.5001,0.0195
1316385,57018.0710,g,19.6339,0.0080
1316385,57018.0730,r,19.7378,0.0093
1316385,57018.0750,i,20.0993,0.0215
1316385,57018.0780,z,20.3834,0.0250
1316385,57018.1820,g,19.6528,0.0052
1316385,57018.1930,r,19.7455,0.0036
1316385,57018.2100,i,20.1283,0.0078
1316385,57019.0700,g,19.6536,0.0084
1316385,57019.0720,r,19.7304,0.0082
1316385,57019.0750,i,20.1143,0.0145
1316385,57019.0770,z,20.4184,0.0227
1316385,57019.1480,z,20.3898,0.0120
1316385,57025.1400,r,19.7324,0.0077
1316385,57025.1560,i,20.1047,0.0091
1316385,57026.1660,g,19.8332,0.0280
1316385,57026.1690,r,19.7441,0.0166
1316385,57026.1710,i,20.1616,0.0225
1316385,57026.1740,z,20.5982,0.0300
1316385,57029.0560,g,20.0100,0.0117
1316385,57032.1040,r,19.9633,0.0042
1316385,57032.1210,i,20.4119,0.0082
1316385,57033.1140,z,20.8928,0.0186
1316385,57033.1610,g,20.3550,0.0148
1316385,57033.1640,r,19.9976,0.0093
1316385,57033.1660,i,20.4873,0.0219
1316385,57033.1680,z,20.9751,0.0416
1316385,57034.1600,g,20.4378,0.0090
1316385,57039.0730,r,20.3359,0.0045
1316385,57039.0890,i,20.6387,0.0093
1316385,57040.1260,z,20.9034,0.0136
1316385,57040.1750,g,21.0164,0.0120
1316385,57040.1770,r,20.3729,0.0086
1316385,57040.1790,i,20.6350,0.0194
1316385,57040.1820,z,20.9541,0.0295
1316385,57041.0680,g,21.1134,0.0078
1316385,57044.1160,r,20.5124,0.0054
1316385,57044.1460,i,20.6643,0.0103
1316385,57047.0390,z,20.8118,0.0150
1316385,57047.0860,g,21.5805,0.0249
1316385,57047.0890,r,20.6172,0.0123
1316385,57047.0910,i,20.6587,0.0202
1316385,57047.0940,z,20.8642,0.0284
1316385,57048.0360,g,21.6551,0.0374
1316385,57051.1040,r,20.7851,0.0117
1316385,57051.1200,i,20.7347,0.0123
1316385,57054.0340,g,22.1487,0.1398
1316385,57054.0360,r,20.8863,0.0353
1316385,57054.0380,i,20.8192,0.0310
1316385,57061.0410,r,21.2235,0.0366
1316385,57061.0740,i,21.0851,0.0249
1316385,57061.0940,z,20.9650,0.0259
1316385,57061.1420,g,22.6032,0.2375
1316385,57061.1450,r,21.2376,0.0622
1316385,57061.1470,i,21.0748,0.0553
1316385,57061.1490,z,21.0270,0.0460
1316385,57063.0330,g,22.5144,0.0381
1316385,57066.0300,g,22.6066,0.1338
1316385,57066.0320,r,21.4512,0.0518
1316385,57066.0340,i,21.4617,0.0775
1316385,57066.0360,z,21.3090,0.0849
1316385,57066.0640,r,21.4679,0.0195
